frame,timestamp,seconds,source_video_frame,file
177,08:14.84,494.84,12331,frame-177_08m14.84s.jpg
178,08:17.13,497.13,12389,frame-178_08m17.13s.jpg
179,08:20.66,500.66,12476,frame-179_08m20.66s.jpg
180,08:23.31,503.31,12543,frame-180_08m23.31s.jpg
181,08:28.29,508.29,12667,frame-181_08m28.29s.jpg
182,08:31.38,511.38,12744,frame-182_08m31.38s.jpg
183,08:32.66,512.66,12776,frame-183_08m32.66s.jpg
184,08:35.95,515.95,12858,frame-184_08m35.95s.jpg
185,08:37.32,517.32,12892,frame-185_08m37.32s.jpg
186,08:39.44,519.44,12945,frame-186_08m39.44s.jpg
187,08:42.73,522.73,13027,frame-187_08m42.73s.jpg
188,08:44.58,524.58,13073,frame-188_08m44.58s.jpg
189,08:47.15,527.15,13137,frame-189_08m47.15s.jpg
190,08:51.68,531.68,13250,frame-190_08m51.68s.jpg
191,08:54.73,534.73,13326,frame-191_08m54.73s.jpg
192,08:58.30,538.30,13415,frame-192_08m58.30s.jpg
193,09:00.71,540.71,13475,frame-193_09m00.71s.jpg
194,09:03.52,543.52,13545,frame-194_09m03.52s.jpg
195,09:07.49,547.49,13644,frame-195_09m07.49s.jpg
196,09:11.15,551.15,13735,frame-196_09m11.15s.jpg
197,09:11.95,551.95,13755,frame-197_09m11.95s.jpg
198,09:14.15,554.15,13810,frame-198_09m14.15s.jpg
199,09:17.04,557.04,13882,frame-199_09m17.04s.jpg
200,09:20.38,560.38,13965,frame-200_09m20.38s.jpg
201,09:23.35,563.35,14039,frame-201_09m23.35s.jpg
202,09:25.07,565.07,14082,frame-202_09m25.07s.jpg
203,09:28.72,568.72,14173,frame-203_09m28.72s.jpg
204,09:31.21,571.21,14235,frame-204_09m31.21s.jpg
205,09:35.59,575.59,14344,frame-205_09m35.59s.jpg
206,09:39.84,579.84,14450,frame-206_09m39.84s.jpg
207,09:42.97,582.97,14528,frame-207_09m42.97s.jpg
208,09:44.57,584.57,14568,frame-208_09m44.57s.jpg
209,09:47.70,587.70,14646,frame-209_09m47.70s.jpg
210,09:50.39,590.39,14713,frame-210_09m50.39s.jpg
211,09:53.92,593.92,14801,frame-211_09m53.92s.jpg
212,09:56.97,596.97,14877,frame-212_09m56.97s.jpg
213,09:58.62,598.62,14918,frame-213_09m58.62s.jpg
214,10:02.15,602.15,15006,frame-214_10m02.15s.jpg
215,10:06.20,606.20,15107,frame-215_10m06.20s.jpg
216,10:08.81,608.81,15172,frame-216_10m08.81s.jpg
217,10:13.99,613.99,15301,frame-217_10m13.99s.jpg
218,10:17.04,617.04,15377,frame-218_10m17.04s.jpg
