frame,timestamp,seconds,source_video_frame,file
146,04:52.43,292.43,8773,frame-146_04m52.43s.jpg
147,04:55.30,295.30,8859,frame-147_04m55.30s.jpg
148,04:57.93,297.93,8938,frame-148_04m57.93s.jpg
149,05:00.17,300.17,9005,frame-149_05m00.17s.jpg
150,05:03.80,303.80,9114,frame-150_05m03.80s.jpg
151,05:05.40,305.40,9162,frame-151_05m05.40s.jpg
152,05:08.80,308.80,9264,frame-152_05m08.80s.jpg
153,05:08.83,308.83,9265,frame-153_05m08.83s.jpg
154,05:09.80,309.80,9294,frame-154_05m09.80s.jpg
155,05:10.03,310.03,9301,frame-155_05m10.03s.jpg
156,05:10.37,310.37,9311,frame-156_05m10.37s.jpg
157,05:10.83,310.83,9325,frame-157_05m10.83s.jpg
158,05:11.63,311.63,9349,frame-158_05m11.63s.jpg
159,05:12.10,312.10,9363,frame-159_05m12.10s.jpg
160,05:12.20,312.20,9366,frame-160_05m12.20s.jpg
161,05:12.67,312.67,9380,frame-161_05m12.67s.jpg
162,05:14.77,314.77,9443,frame-162_05m14.77s.jpg
163,05:17.83,317.83,9535,frame-163_05m17.83s.jpg
164,05:20.03,320.03,9601,frame-164_05m20.03s.jpg
165,05:22.03,322.03,9661,frame-165_05m22.03s.jpg
166,05:25.07,325.07,9752,frame-166_05m25.07s.jpg
167,05:30.33,330.33,9910,frame-167_05m30.33s.jpg
168,05:34.07,334.07,10022,frame-168_05m34.07s.jpg
169,05:35.53,335.53,10066,frame-169_05m35.53s.jpg
170,05:39.90,339.90,10197,frame-170_05m39.90s.jpg
171,05:39.93,339.93,10198,frame-171_05m39.93s.jpg
172,05:44.73,344.73,10342,frame-172_05m44.73s.jpg
173,05:47.63,347.63,10429,frame-173_05m47.63s.jpg
