frame,timestamp,seconds,source_video_frame,file
88,06:31.27,391.27,11738,frame-088_06m31.27s.jpg
89,06:44.60,404.60,12138,frame-089_06m44.60s.jpg
90,06:47.17,407.17,12215,frame-090_06m47.17s.jpg
91,06:48.47,408.47,12254,frame-091_06m48.47s.jpg
92,06:50.10,410.10,12303,frame-092_06m50.10s.jpg
93,06:51.23,411.23,12337,frame-093_06m51.23s.jpg
94,07:02.70,422.70,12681,frame-094_07m02.70s.jpg
95,07:05.00,425.00,12750,frame-095_07m05.00s.jpg
96,07:08.23,428.23,12847,frame-096_07m08.23s.jpg
97,07:29.60,449.60,13488,frame-097_07m29.60s.jpg
98,07:31.77,451.77,13553,frame-098_07m31.77s.jpg
99,07:33.53,453.53,13606,frame-099_07m33.53s.jpg
100,07:34.73,454.73,13642,frame-100_07m34.73s.jpg
101,07:35.43,455.43,13663,frame-101_07m35.43s.jpg
102,07:36.53,456.53,13696,frame-102_07m36.53s.jpg
103,07:36.57,456.57,13697,frame-103_07m36.57s.jpg
104,07:39.07,459.07,13772,frame-104_07m39.07s.jpg
105,07:44.27,464.27,13928,frame-105_07m44.27s.jpg
106,07:52.03,472.03,14161,frame-106_07m52.03s.jpg
107,08:00.53,480.53,14416,frame-107_08m00.53s.jpg
108,08:01.43,481.43,14443,frame-108_08m01.43s.jpg
109,08:06.77,486.77,14603,frame-109_08m06.77s.jpg
110,08:07.30,487.30,14619,frame-110_08m07.30s.jpg
111,08:08.13,488.13,14644,frame-111_08m08.13s.jpg
112,08:12.93,492.93,14788,frame-112_08m12.93s.jpg
113,08:22.13,502.13,15064,frame-113_08m22.13s.jpg
114,08:31.27,511.27,15338,frame-114_08m31.27s.jpg
115,08:36.83,516.83,15505,frame-115_08m36.83s.jpg
116,08:38.67,518.67,15560,frame-116_08m38.67s.jpg
117,08:45.90,525.90,15777,frame-117_08m45.90s.jpg
118,08:47.33,527.33,15820,frame-118_08m47.33s.jpg
119,08:55.00,535.00,16050,frame-119_08m55.00s.jpg
120,08:57.80,537.80,16134,frame-120_08m57.80s.jpg
121,09:00.77,540.77,16223,frame-121_09m00.77s.jpg
122,09:06.93,546.93,16408,frame-122_09m06.93s.jpg
123,09:08.53,548.53,16456,frame-123_09m08.53s.jpg
124,09:12.97,552.97,16589,frame-124_09m12.97s.jpg
125,09:14.27,554.27,16628,frame-125_09m14.27s.jpg
126,09:19.43,559.43,16783,frame-126_09m19.43s.jpg
127,09:27.57,567.57,17027,frame-127_09m27.57s.jpg
128,09:30.37,570.37,17111,frame-128_09m30.37s.jpg
129,09:32.80,572.80,17184,frame-129_09m32.80s.jpg
130,09:42.63,582.63,17479,frame-130_09m42.63s.jpg
131,09:44.17,584.17,17525,frame-131_09m44.17s.jpg
132,09:57.63,597.63,17929,frame-132_09m57.63s.jpg
133,10:06.20,606.20,18186,frame-133_10m06.20s.jpg
134,10:07.23,607.23,18217,frame-134_10m07.23s.jpg
135,10:11.87,611.87,18356,frame-135_10m11.87s.jpg
136,10:22.07,622.07,18662,frame-136_10m22.07s.jpg
137,10:24.07,624.07,18722,frame-137_10m24.07s.jpg
138,10:25.97,625.97,18779,frame-138_10m25.97s.jpg
139,10:31.07,631.07,18932,frame-139_10m31.07s.jpg
140,10:46.03,646.03,19381,frame-140_10m46.03s.jpg
141,10:47.73,647.73,19432,frame-141_10m47.73s.jpg
142,10:47.77,647.77,19433,frame-142_10m47.77s.jpg
143,10:47.97,647.97,19439,frame-143_10m47.97s.jpg
144,10:51.17,651.17,19535,frame-144_10m51.17s.jpg
145,10:53.53,653.53,19606,frame-145_10m53.53s.jpg
146,11:00.67,660.67,19820,frame-146_11m00.67s.jpg
147,11:05.93,665.93,19978,frame-147_11m05.93s.jpg
148,11:09.37,669.37,20081,frame-148_11m09.37s.jpg
149,11:10.53,670.53,20116,frame-149_11m10.53s.jpg
150,11:14.23,674.23,20227,frame-150_11m14.23s.jpg
151,11:24.20,684.20,20526,frame-151_11m24.20s.jpg
152,11:24.47,684.47,20534,frame-152_11m24.47s.jpg
153,11:28.17,688.17,20645,frame-153_11m28.17s.jpg
154,11:37.07,697.07,20912,frame-154_11m37.07s.jpg
155,11:45.20,705.20,21156,frame-155_11m45.20s.jpg
156,11:50.20,710.20,21306,frame-156_11m50.20s.jpg
157,11:51.87,711.87,21356,frame-157_11m51.87s.jpg
158,11:53.53,713.53,21406,frame-158_11m53.53s.jpg
159,11:58.83,718.83,21565,frame-159_11m58.83s.jpg
160,12:05.23,725.23,21757,frame-160_12m05.23s.jpg
161,12:06.60,726.60,21798,frame-161_12m06.60s.jpg
162,12:11.30,731.30,21939,frame-162_12m11.30s.jpg
163,12:24.93,744.93,22348,frame-163_12m24.93s.jpg
164,12:25.03,745.03,22351,frame-164_12m25.03s.jpg
165,12:26.47,746.47,22394,frame-165_12m26.47s.jpg
166,12:35.20,755.20,22656,frame-166_12m35.20s.jpg
167,12:41.03,761.03,22831,frame-167_12m41.03s.jpg
168,12:41.23,761.23,22837,frame-168_12m41.23s.jpg
169,12:45.23,765.23,22957,frame-169_12m45.23s.jpg
170,12:46.50,766.50,22995,frame-170_12m46.50s.jpg
171,12:53.80,773.80,23214,frame-171_12m53.80s.jpg
172,12:55.70,775.70,23271,frame-172_12m55.70s.jpg
173,12:56.47,776.47,23294,frame-173_12m56.47s.jpg
174,12:59.47,779.47,23384,frame-174_12m59.47s.jpg
175,13:00.97,780.97,23429,frame-175_13m00.97s.jpg
176,13:04.67,784.67,23540,frame-176_13m04.67s.jpg
177,13:04.80,784.80,23544,frame-177_13m04.80s.jpg
178,13:06.40,786.40,23592,frame-178_13m06.40s.jpg
179,13:11.90,791.90,23757,frame-179_13m11.90s.jpg
180,13:21.60,801.60,24048,frame-180_13m21.60s.jpg
181,13:21.80,801.80,24054,frame-181_13m21.80s.jpg
182,13:23.73,803.73,24112,frame-182_13m23.73s.jpg
183,13:31.33,811.33,24340,frame-183_13m31.33s.jpg
184,13:31.53,811.53,24346,frame-184_13m31.53s.jpg
185,13:32.53,812.53,24376,frame-185_13m32.53s.jpg
186,13:38.43,818.43,24553,frame-186_13m38.43s.jpg
187,13:39.07,819.07,24572,frame-187_13m39.07s.jpg
188,13:39.73,819.73,24592,frame-188_13m39.73s.jpg
189,13:42.47,822.47,24674,frame-189_13m42.47s.jpg
190,13:49.17,829.17,24875,frame-190_13m49.17s.jpg
191,13:51.80,831.80,24954,frame-191_13m51.80s.jpg
192,13:58.27,838.27,25148,frame-192_13m58.27s.jpg
193,13:59.10,839.10,25173,frame-193_13m59.10s.jpg
194,14:01.23,841.23,25237,frame-194_14m01.23s.jpg
195,14:05.27,845.27,25358,frame-195_14m05.27s.jpg
196,14:06.80,846.80,25404,frame-196_14m06.80s.jpg
197,14:19.43,859.43,25783,frame-197_14m19.43s.jpg
198,14:19.53,859.53,25786,frame-198_14m19.53s.jpg
199,14:20.27,860.27,25808,frame-199_14m20.27s.jpg
200,14:32.30,872.30,26169,frame-200_14m32.30s.jpg
201,14:41.93,881.93,26458,frame-201_14m41.93s.jpg
202,14:43.17,883.17,26495,frame-202_14m43.17s.jpg
203,14:47.20,887.20,26616,frame-203_14m47.20s.jpg
204,14:49.40,889.40,26682,frame-204_14m49.40s.jpg
205,14:52.13,892.13,26764,frame-205_14m52.13s.jpg
206,14:53.40,893.40,26802,frame-206_14m53.40s.jpg
207,14:56.40,896.40,26892,frame-207_14m56.40s.jpg
208,15:00.00,900.00,27000,frame-208_15m00.00s.jpg
